BondID,SecurityType,IssueDate,MaturityDate,OriginalMaturityYears,FaceValue,CouponRate,HolderType,Status,MaturityCategory,OriginalPrincipal,AdjustedPrincipal,ReferenceCPI_Issue,IndexRatio,FixedSpread,AccruedInterest_FRN,BenchmarkRate_FRN,LastAccrualDate,IssuePriceRatio,IssueProceeds,IssueYieldAtIssue,TimeToMaturity,DiscountYield,CleanPrice,AccruedInterest,DirtyValue,DirtyPriceRatio,cohort_id,cusip_or_synthetic_id,issue_proceeds_bil,face_value_bil,adjusted_principal_bil,holder_bucket,ratewall_perimeter,source_family,source_key,observability_tier,central_default_eligible,sensitivity_only,source_status,claim_boundary
38,Fixed,2026-01-02,2026-07-02,0.49555099,35.984576084040,0.000000000000,CB,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.982402777778,35.351347502117,0.035000000000,,,,,,,mspd_2026-05-31_912797TF4_38,912797TF4,35.351347502117,35.984576084040,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797TF4,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
39,Fixed,2026-01-02,2026-07-02,0.49555099,86.010642052421,0.000000000000,Foreign,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.982402777778,84.497093670748,0.035000000000,,,,,,,mspd_2026-05-31_912797TF4_39,912797TF4,84.497093670748,86.010642052421,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797TF4,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
40,Fixed,2026-01-02,2026-07-02,0.49555099,125.434388023632,0.000000000000,Private,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.982402777778,123.227091223272,0.035000000000,,,,,,,mspd_2026-05-31_912797TF4_40,912797TF4,123.227091223272,125.434388023632,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797TF4,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
41,Fixed,2026-03-10,2026-07-07,0.32580424,10.670082936981,0.000000000000,Banks,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988133055556,10.543461655550,0.035900000000,,,,,,,mspd_2026-05-31_912797UN5_41,912797UN5,10.543461655550,10.670082936981,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UN5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
42,Fixed,2026-03-10,2026-07-07,0.32580424,20.989618349983,0.000000000000,CB,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988133055556,20.740535715114,0.035900000000,,,,,,,mspd_2026-05-31_912797UN5_42,912797UN5,20.740535715114,20.989618349983,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UN5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
43,Fixed,2026-03-10,2026-07-07,0.32580424,50.169565607806,0.000000000000,Foreign,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988133055556,49.574206159936,0.035900000000,,,,,,,mspd_2026-05-31_912797UN5_43,912797UN5,49.574206159936,50.169565607806,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UN5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
44,Fixed,2026-03-10,2026-07-07,0.32580424,73.165234083373,0.000000000000,Private,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988133055556,72.296986315241,0.035900000000,,,,,,,mspd_2026-05-31_912797UN5_44,912797UN5,72.296986315241,73.165234083373,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UN5,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
45,Fixed,2025-07-10,2026-07-09,0.99657769,21.862982763926,0.000000000000,Banks,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.960313888889,20.995326000736,0.039250000000,,,,,,,mspd_2026-05-31_912797RF6_45,912797RF6,20.995326000736,21.862982763926,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797RF6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
46,Fixed,2025-07-10,2026-07-09,0.99657769,43.007694215440,0.000000000000,CB,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.960313888889,41.300886084174,0.039250000000,,,,,,,mspd_2026-05-31_912797RF6_46,912797RF6,41.300886084174,43.007694215440,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797RF6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
47,Fixed,2025-07-10,2026-07-09,0.99657769,102.797359180365,0.000000000000,Foreign,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.960313888889,98.717731762004,0.039250000000,,,,,,,mspd_2026-05-31_912797RF6_47,912797RF6,98.717731762004,102.797359180365,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797RF6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
48,Fixed,2025-07-10,2026-07-09,0.99657769,149.915446874305,0.000000000000,Private,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.960313888889,143.965885792380,0.039250000000,,,,,,,mspd_2026-05-31_912797RF6_48,912797RF6,143.965885792380,149.915446874305,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797RF6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
49,Fixed,2026-03-17,2026-07-14,0.32580424,11.598790212203,0.000000000000,Banks,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988100000000,11.460764608678,0.036000000000,,,,,,,mspd_2026-05-31_912797UP0_49,912797UP0,11.460764608678,11.598790212203,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UP0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
50,Fixed,2026-03-17,2026-07-14,0.32580424,22.816521794023,0.000000000000,CB,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988100000000,22.545005184675,0.036000000000,,,,,,,mspd_2026-05-31_912797UP0_50,912797UP0,22.545005184675,22.816521794023,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UP0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
51,Fixed,2026-03-17,2026-07-14,0.32580424,54.536245871670,0.000000000000,Foreign,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988100000000,53.887264545797,0.036000000000,,,,,,,mspd_2026-05-31_912797UP0_51,912797UP0,53.887264545797,54.536245871670,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UP0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
52,Fixed,2026-03-17,2026-07-14,0.32580424,79.533421246292,0.000000000000,Private,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988100000000,78.586973533461,0.036000000000,,,,,,,mspd_2026-05-31_912797UP0_52,912797UP0,78.586973533461,79.533421246292,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UP0,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
53,Fixed,2026-01-15,2026-07-16,0.49828884,11.842648620823,0.000000000000,Banks,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.982356111111,11.633698244407,0.034900000000,,,,,,,mspd_2026-05-31_912797TN7_53,912797TN7,11.633698244407,11.842648620823,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797TN7,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
54,Fixed,2026-01-15,2026-07-16,0.49828884,23.296227055790,0.000000000000,CB,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.982356111111,22.885191014088,0.034900000000,,,,,,,mspd_2026-05-31_912797TN7_54,912797TN7,22.885191014088,23.296227055790,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797TN7,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
55,Fixed,2026-01-15,2026-07-16,0.49828884,55.682841498200,0.000000000000,Foreign,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.982356111111,54.700379629788,0.034900000000,,,,,,,mspd_2026-05-31_912797TN7_55,912797TN7,54.700379629788,55.682841498200,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797TN7,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
56,Fixed,2026-01-15,2026-07-16,0.49828884,81.205569218827,0.000000000000,Private,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.982356111111,79.772787178371,0.034900000000,,,,,,,mspd_2026-05-31_912797TN7_56,912797TN7,79.772787178371,81.205569218827,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797TN7,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
57,Fixed,2026-03-24,2026-07-21,0.32580424,11.577053220313,0.000000000000,Banks,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988066944444,11.438903601065,0.036100000000,,,,,,,mspd_2026-05-31_912797UQ8_57,912797UQ8,11.438903601065,11.577053220313,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UQ8,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
58,Fixed,2026-03-24,2026-07-21,0.32580424,22.773761942339,0.000000000000,CB,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988066944444,22.502001375872,0.036100000000,,,,,,,mspd_2026-05-31_912797UQ8_58,912797UQ8,22.502001375872,22.773761942339,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UQ8,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
59,Fixed,2026-03-24,2026-07-21,0.32580424,54.434040907830,0.000000000000,Foreign,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988066944444,53.784476473563,0.036100000000,,,,,,,mspd_2026-05-31_912797UQ8_59,912797UQ8,53.784476473563,54.434040907830,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UQ8,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
60,Fixed,2026-03-24,2026-07-21,0.32580424,79.384369724453,0.000000000000,Private,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.988066944444,78.437071630288,0.036100000000,,,,,,,mspd_2026-05-31_912797UQ8_60,912797UQ8,78.437071630288,79.384369724453,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UQ8,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
61,Fixed,2026-01-22,2026-07-23,0.49828884,12.097643936299,0.000000000000,Banks,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.982204444444,11.882359641539,0.035200000000,,,,,,,mspd_2026-05-31_912797TP2_61,912797TP2,11.882359641539,12.097643936299,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797TP2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
62,Fixed,2026-01-22,2026-07-23,0.49828884,23.797840247036,0.000000000000,CB,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.982204444444,23.374344458818,0.035200000000,,,,,,,mspd_2026-05-31_912797TP2_62,912797TP2,23.374344458818,23.797840247036,0.000000000000,CB,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797TP2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
63,Fixed,2026-01-22,2026-07-23,0.49828884,56.881801645467,0.000000000000,Foreign,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.982204444444,55.869558384185,0.035200000000,,,,,,,mspd_2026-05-31_912797TP2_63,912797TP2,55.869558384185,56.881801645467,0.000000000000,Foreign,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797TP2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
64,Fixed,2026-01-22,2026-07-23,0.49828884,82.954083457861,0.000000000000,Private,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.982204444444,81.477869457126,0.035200000000,,,,,,,mspd_2026-05-31_912797TP2_64,912797TP2,81.477869457126,82.954083457861,0.000000000000,Private,DU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797TP2,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
65,Fixed,2026-03-31,2026-07-28,0.32580424,4.799805343142,0.000000000000,Banks,Active,bills,0.000000000000,0.000000000000,0.0,0.0,0.0,0.0,0.0,,0.987984305556,4.742132348746,0.036350000000,,,,,,,mspd_2026-05-31_912797UR6_65,912797UR6,4.742132348746,4.799805343142,0.000000000000,Banks,RU,fiscaldata_mspd_table_3_market;tsyparty_z1_holder_constraints,2026-05-31:Bills Maturity Value:912797UR6,security_cohort_total_with_constrained_holder_allocation,true,false,mspd_million_amounts_scaled_to_table1_class_total_and_converted_to_bil;holder_split_from_latest_z1_aggregate_not_cusip_holder_evidence;cusip_by_holder_public_source_unavailable,tdcsim_ratewall_source_backed_input_contract_not_evidence_mode
